Category,Name,Url,Image
Middleweight,Yoel Romero,/fighter/yoel-Romero,//media.ufc.tv/fighter_images/Yoel_Romero/ROMERO_YOEL.png
Middleweight,Josh Samman,/fighter/josh-Samman,//media.ufc.tv/fighter_images/Josh_Samman/SAMMAN_JOSH.png
Middleweight,Andrew Sanchez,/fighter/andrew-sanchez,//media.ufc.tv/fighter_images/Andrew_Sanchez/SANCHEZ_ANDREW.png
Middleweight,Thiago Santos,/fighter/thiago-Santos,//media.ufc.tv/fighter_images/Thiago_Santos/SANTOS_THIAGO.png
Middleweight,Bradley Scott,/fighter/brad-scott,//media.ufc.tv/fighter_images/Bradley_Scott/SCOTT_BRADLEY.png
Middleweight,Anderson Silva,/fighter/anderson-Silva,//media.ufc.tv/fighter_images/Anderson_Silva/SILVA_ANDERSON.png
Middleweight,Anthony Smith,/fighter/anthony-Smith,//media.ufc.tv/fighter_images//Anthony_Smith/1SMITH_ANTHONY.png
Middleweight,Trevor Smith,/fighter/trevor-Smith,//media.ufc.tv/fighter_images//Trevor_Smith/SMITH_TREVOR.png
Middleweight,Ronaldo Souza,/fighter/ronaldo-Souza,//media.ufc.tv/fighter_images//Ronaldo_Souza/SOUZA_JACARE.png
Middleweight,Eric Spicely,/fighter/eric-spicely,//media.ufc.tv/fighter_images/Eric_Sicely/SPICELY_ERIC_212.png
Middleweight,Georges St-Pierre,/fighter/georges-St-Pierre,//media.ufc.tv/fighter_images/Georges_St-Pierre/ST-PIERRE_GEORGES.png
Middleweight,Darren Stewart,/fighter/darren-Stewart,//media.ufc.tv/fighter_images/Darren_Stewart/STEWART_DARREN.png
Middleweight,Brad Tavares,/fighter/brad-Tavares,//media.ufc.tv/fighter_images/Brad_Tavares/TAVARES_BRAD.png
Middleweight,Jesse Taylor,/fighter/jesse-Taylor,//media.ufc.tv/fighter_images/Jesse_Taylor/TAYLOR_JESSE.png
Middleweight,Elias Theodorou,/fighter/elias-theodorou,//media.ufc.tv/fighter_images/Elias_Theodorou/THEODOROU_ELIAS.png
Middleweight,Alberto Uda,/fighter/alberto-uda,//media.ufc.tv/fighter_images/Alberto_Uda/UDA_ALBERTO.png
Middleweight,Marvin Vettori,/fighter/marvin-vettori,//media.ufc.tv/fighter_images/Marvin_Vettori/VETTORI_MARVIN.png
Middleweight,Chase Waldon,/fighter/chase-Waldon,//media.ufc.tv/fighter_images/Chase_Walden/WALDON_CHASE.png
Middleweight,Randall Wallace,/fighter/randall-Wallace,//media.ufc.tv/fighter_images/Randall_Wallace/Wallace-3.png
Middleweight,Chris Weidman,/fighter/chris-Weidman,//media.ufc.tv/fighter_images/Chris_Weidman/210-WEIDMAN_CHRIS.png
Middleweight,Robert Whittaker,/fighter/robert-whittaker,//media.ufc.tv/fighter_images/Robert_Whittaker/WHITTAKER_ROBERT.png
Middleweight,Rob Wilkinson,/fighter/rob-Wilkinson,//media.ufc.tv/fighter_images/Rob_Wilkinson/WILKINSON_ROB.png
Middleweight,Jonathan Wilson,/fighter/jonathan-wilson,//media.ufc.tv/fighter_images/Jonathan_Wilson/WILSON_JONATHAN.png
Light_Heavyweight,Corey Anderson,/fighter/corey-anderson,//media.ufc.tv/fighter_images/Corey_Anderson/ANDERSON_COREY.png
Light_Heavyweight,Gadzhimurad Antigu...,/fighter/gadzhimurad-Antigulov,//media.ufc.tv/fighter_images/Gadzhimurad_Antigulov/ANTIGULOV_GADZHIMURAD_211.png
Light_Heavyweight,Francimar Barroso,/fighter/francimar-Barroso,//media.ufc.tv/fighter_images/Francimar_Barrosa/BARROSO_FRANCIMAR.png
Light_Heavyweight,Anton Berzin,/fighter/anton-berzin,//media.ufc.tv/fighter_images/Anton_Berzin/BERZIN_ANTON.png
Light_Heavyweight,Jan Blachowicz,/fighter/jan-Blachowicz,//media.ufc.tv/fighter_images/Jan_Blachowicz/BLACHOWICZ_JAN.png
Light_Heavyweight,James Bochnovic,/fighter/james-Bochnovic,//media.ufc.tv/fighter_images/james_bochnovic/BOCHNOVIC_JAMES.png
Light_Heavyweight,Steve Bosse,/fighter/steve-Bosse,//media.ufc.tv/fighter_images/Steve_Bosse/BOSSE_STEVE.png
Light_Heavyweight,Jared Cannonier,/fighter/jared-cannonier,//media.ufc.tv/fighter_images/Jared_Cannonier/CANNONIER_JARED2.png
Light_Heavyweight,Joachim Christensen,/fighter/joachim-christensen,//media.ufc.tv/fighter_images/Joaquim_Christensen/CHRISTENSEN_JOACHIM_211.png
Light_Heavyweight,Misha Cirkunov,/fighter/misha-cirkunov,//media.ufc.tv/fighter_images/Misha_Cirkunov/CIRKUNOV_MISHA.png
Light_Heavyweight,Devin Clark,/fighter/devin-clark,//media.ufc.tv/fighter_images/Devin_Clark/CLARK_DEVIN.png
Light_Heavyweight,Jake Collier,/fighter/jake-collier,//media.ufc.tv/fighter_images/Jake_Collier/COLLIER_JAKE.png
Light_Heavyweight,Daniel Cormier,/fighter/daniel-Cormier,//media.ufc.tv/fighter_images/Daniel_Cormier/DanielCormier_Headshot.png
Light_Heavyweight,Paul Craig,/fighter/paul-craig,//media.ufc.tv/fighter_images/Paul_Craig/CRAIG_PAUL.png
Light_Heavyweight,Patrick Cummins,/fighter/patrick-Cummins,//media.ufc.tv/fighter_images/Patrick_Cummins/210-CUMMINS_PATRICK.png
Light_Heavyweight,Ion Cutelaba,/fighter/ion-cutelaba,//media.ufc.tv/fighter_images/Ion_Cutelaba/CUTELABA_ION.png
Light_Heavyweight,Henrique da Silva,/fighter/luiz-henrique-da-silva,//media.ufc.tv/fighter_images//Luiz_Henrique-Da-Silva/1DA_SILVA_HENRIQUE.png
Light_Heavyweight,Angel De Anda,/fighter/angel-De-Anda,//media.ufc.tv/fighter_images/Angel_Deanda/DEANDA_ANGEL.png
Light_Heavyweight,Marcos Rogerio De ...,/fighter/marcus-rogerio-de-lima,//media.ufc.tv/fighter_images/Marcos_Rogerio_De_Lima/ROGERIO-DE-LIMA_MARCOS.png
Light_Heavyweight,CB Dollaway,/fighter/CB-Dollaway,//media.ufc.tv/fighter_images/CB_Dollaway/DOLLOWAY_CB2.png
Light_Heavyweight,Abdul-Kerim Edilov,/fighter/abdul-kerim-edilov,//media.ufc.tv/fighter_images/Abdul_Kerim_Edilov/EDILOV_ABDUL_KERIM.png
Light_Heavyweight,Marcel Fortuna,/fighter/marcel-Fortuna,//media.ufc.tv/fighter_images/Marcel_Fortuna/FORTUNA_MARCEL.png
Light_Heavyweight,Trevin Giles,/fighter/trevin-Giles,//media.ufc.tv/fighter_images/trevin_giles/GILES_TREVIN.png
Light_Heavyweight,Alexander Gustafss...,/fighter/alexander-Gustafsson,//media.ufc.tv/fighter_images/Alexander_Gustafsson/GUSTAFSSON_ALEXANDER_stockholm.png
Light_Heavyweight,Ed Herman,/fighter/ed-Herman,//media.ufc.tv/fighter_images/Ed_Herman/HERMAN_ED2.png
Light_Heavyweight,Jordan Johnson,/fighter/jordan-Johnson,//media.ufc.tv/fighter_images/Jordan_Johnson/JOHNSON_JORDAN.png
Light_Heavyweight,Daniel Jolly,/fighter/daniel-Jolly,//media.ufc.tv/fighter_images/Daniel_Jolly/JOLLY_DANIEL_ContederSeries.png
Light_Heavyweight,Jamelle Jones,/fighter/jamelle-Jones,//media.ufc.tv/fighter_images/Jamelle_Jones/JONES_JAMELLE.png
Light_Heavyweight,Jon Jones,/fighter/jon-Jones,//media.ufc.tv/fighter_images/Jon_Jones/JONES_JON.png
Light_Heavyweight,Jeremy Kimball,/fighter/jeremy-Kimball,//media.ufc.tv/fighter_images/Jeremy_Kimball/KIMBALL_JEREMY.png
Light_Heavyweight,Ilir Latifi,/fighter/ilir-Latifi,//media.ufc.tv/fighter_images/Ilir_Latifi/LATIFI_ILIR.png
Light_Heavyweight,Tom Lawlor,/fighter/tom-Lawlor,//media.ufc.tv/fighter_images/Tom_Lawlor/LAWLER_TOM.png
Light_Heavyweight,Jimi Manuwa,/fighter/jimi-Manuwa,//media.ufc.tv/fighter_images/Jimi_Manuwa/MANUWA_JIMI.png
Light_Heavyweight,Alonzo Menifield,/fighter/alonzo-Menifield,//media.ufc.tv/fighter_images/Alonzo_Menifield/MENIFIELD_ALONZO.png
Light_Heavyweight,Azamat Murzakanov,/fighter/azamat-Murzakanov,//media.ufc.tv/fighter_images//ComingSoon/comingsoon_headshot_odopod.png
Light_Heavyweight,Antonio Rogerio No...,/fighter/antonio-Rogerio-Nogueira,//media.ufc.tv/fighter_images//Antonio_Nogueira/NOGUEIRA_ROGERIO.png
Light_Heavyweight,Kennedy Nzechukwu,/fighter/kennedy-Nzechukwu,//media.ufc.tv/fighter_images/Kennedy_Nzechukw/NZECHUKWU_KENNEDY.png
Light_Heavyweight,Volkan Oezdemir,/fighter/volkan-Oezdemir,//media.ufc.tv/fighter_images/Volkan_Oezdemir/OEZDEMIR_VOLKAN.png
Light_Heavyweight,Yushin Okami,/fighter/yushin-Okami,//media.ufc.tv/fighter_images//Yushin_Okami/1OKAMI_YUSHIN.png
Light_Heavyweight,Michal Oleksiejczuk,/fighter/michael-Oleksiejczuk,//media.ufc.tv/fighter_images/Michael_Oleksiejczuk/OLEKSIEJCZUK_MICHAL.png
Light_Heavyweight,Cameron Olson,/fighter/cameron-Olson,//media.ufc.tv/fighter_images/Cameron_Olson/OLSON_CAMERON.png
Light_Heavyweight,Tyson Pedro,/fighter/tyson-pedro,//media.ufc.tv/fighter_images/Tyson_Pedro/PEDRO_TYSON.png
Light_Heavyweight,John Phillips,/fighter/john-phillips,//media.ufc.tv/fighter_images//ComingSoon/comingsoon_headshot_odopod.png
Light_Heavyweight,Igor Pokrajac,/fighter/igor-Pokrajac,//media.ufc.tv/fighter_images/Igor_Pokrajac/POKRAJAK_IGOR.png
Light_Heavyweight,Aleksandar Rakic,/fighter/aleksandar-Rakic,//media.ufc.tv/fighter_images/Aleksandar_Rakic/RAKIC_ALEKSANDAR.png
Light_Heavyweight,Karl Reed,/fighter/karl-Reed,//media.ufc.tv/fighter_images/Karl_Reed/REED_KARL.png
Light_Heavyweight,Dominick Reyes,/fighter/dominick-Reyes,//media.ufc.tv/fighter_images/Dominick_Reyes/REYES_DOMINICK.png
Light_Heavyweight,Michael Rodriguez,/fighter/michael-Rodriguez,//media.ufc.tv/fighter_images/Michael_Rodriguez/RODRIGUEZ_MIKE.png
Light_Heavyweight,Nick Roehrick,/fighter/nick-Roehrick,//media.ufc.tv/fighter_images/Nick_Roehrick/ROEHRICK_NICK.png
Light_Heavyweight,Khalil Rountree Jr.,/fighter/khalil-rountree,//media.ufc.tv/fighter_images/Khalill_Rountree/ROUNTREE_KHALIL.png
Light_Heavyweight,Mauricio Rua,/fighter/mauricio-Rua,//media.ufc.tv/fighter_images//Mauricio_Rua/RUA_MAURICIO.png
Light_Heavyweight,Saparbek Safarov,/fighter/saparbek-safarov,//media.ufc.tv/fighter_images/Saparbek_Safarov/SAFAROV_SAPARBEK.png
Light_Heavyweight,Ovince Saint Preux,/fighter/ovince-St-Preux,//media.ufc.tv/fighter_images/Ovince_Saint_Preux/SAINT_PREUX_OVINCE.png
Light_Heavyweight,Gokhan Saki,/fighter/gokhan-Saki,//media.ufc.tv/fighter_images//Gokhan_Saki/1SAKI_GOKHAN.png
Light_Heavyweight,Ryan Spann,/fighter/ryan-Spann,//media.ufc.tv/fighter_images/Ryan_Spann/SPANN_RYAN.png
Light_Heavyweight,Daniel Spohn,/fighter/daniel-Spohn,//media.ufc.tv/fighter_images/Daniel-Spohn/SPOHN_DAN.png
Light_Heavyweight,Joshua Stansbury,/fighter/joshua-stansbury,//media.ufc.tv/fighter_images/Joshua_Stansbury/STANSBURY_JOSHUA.png
Light_Heavyweight,Glover Teixeira,/fighter/glover-Teixeira,//media.ufc.tv/fighter_images/Glover_Texeira/TEIXEIRA_GLOVER_stockholm.png
Light_Heavyweight,Elias Urbina,/fighter/elias-urbina,//media.ufc.tv/fighter_images/Elias_UrbinaUSE/URBINA_ELIAS.png
Light_Heavyweight,Gian Villante,/fighter/gian-Villante,//media.ufc.tv/fighter_images/Gian_Villante/VILLANTE_GIAN.png
Heavyweight,Shamil Abdurakhimov,/fighter/shamil-abdurakhimov,//media.ufc.tv/fighter_images/Shamil_Abdurakihimov/ABDURAKHIMOV_SHAMIL.png
Heavyweight,Junior Albini,/fighter/junior-Albini,//media.ufc.tv/fighter_images/junior_albini/ALBINI_JUNIOR.png
Heavyweight,Zu Anyanwu,/fighter/zu-Anyanwu,//media.ufc.tv/fighter_images//Zu_Anyanwu/ANYANWU_ZU.png
Heavyweight,Andrei Arlovski,/fighter/andrei-Arlovski,//media.ufc.tv/fighter_images/Andrei_Arlovski/ARLOVSKI_ANDREI.png
Heavyweight,Cyril Asker,/fighter/cyril-asker,//media.ufc.tv/fighter_images/Cyril_Asker/ASKER_CYRIL.png
Heavyweight,Josh Barnett,/fighter/josh-Barnett,//media.ufc.tv/fighter_images/Josh_Barnett/BARNETT_JOSH.png
Heavyweight,Curtis Blaydes,/fighter/curtis-Blaydes,//media.ufc.tv/fighter_images/Curtis_Blaydes/BLAYDES_CURTIS.png
Heavyweight,Travis Browne,/fighter/travis-Browne,//media.ufc.tv/fighter_images/Travis_Browne/BROWNE_TRAVIS.png
Heavyweight,Christian Colombo,/fighter/christian-colombo,//media.ufc.tv/fighter_images/Christian_Colombo/COLOMBO_CHRISTIAN.png
Heavyweight,Rashad Coulter,/fighter/rashad-Coulter,//media.ufc.tv/fighter_images/Rashad_Coulter/COULTER_RASHAD.png
Heavyweight,Allen Crowder,/fighter/allen-Crowder,//media.ufc.tv/fighter_images/Allen_Crowder/CROWDER_ALLEN.png
Heavyweight,Jarjis Danho,/fighter/jarjis-Danho,//media.ufc.tv/fighter_images/Jaris_Danho/DANHO_JARIS.png
Heavyweight,Chris De La Rocha,/fighter/chris-de-la-rocha,//media.ufc.tv/fighter_images/Chris_De_La_Rocha/DE-LA-ROCHA_CHRIS.png
Heavyweight,Junior Dos Santos,/fighter/junior-Dos-Santos,//media.ufc.tv/fighter_images/Junior_Dos_Santos/DOS-SANTOS_JUNIOR_211.png
Heavyweight,Todd Duffee,/fighter/todd-Duffee,//media.ufc.tv/fighter_images/Todd_Duffee/DUFFEE_TODD_AD.png
Heavyweight,Carlos Felipe,/fighter/carlos-Felipe,//media.ufc.tv/fighter_images//ComingSoon/comingsoon_headshot_odopod.png
Heavyweight,Mark Godbeer,/fighter/mark-godbeer,//media.ufc.tv/fighter_images/Mark_Godbeer/GODBEER_MARK.png
Heavyweight,Marcelo Golm,/fighter/marcelo-Golm,//media.ufc.tv/fighter_images/Marcelo_Golm/GOLM_MARCELO.png
Heavyweight,Damian Grabowski,/fighter/damian-Grabowski,//media.ufc.tv/fighter_images/Damain_Grabowski/GRABOWSKI_DAMIAN.png
Heavyweight,Shelton  Graves,/fighter/shelton-Graves,//media.ufc.tv/fighter_images/Shelton_Graves/GRAVES_SHELTON.png
Heavyweight,Anthony Hamilton,/fighter/anthony-Hamilton,//media.ufc.tv/fighter_images//Anthony_Hamilton/1HAMILTON_ANTHONY.png
Heavyweight,Walt Harris,/fighter/walt-Harris,//media.ufc.tv/fighter_images/Walt_Harris/HARRIS_WALT.png
Heavyweight,Luis Henrique,/fighter/luis-henrique,//media.ufc.tv/fighter_images/Luiz_Henrique/HENRIQUE_LUIS.png
Heavyweight,Mark Hunt,/fighter/mark-hunt,//media.ufc.tv/fighter_images/Mark_Hunt/HUNT_MARK.png
Heavyweight,Timothy Johnson,/fighter/timothy-johnson,//media.ufc.tv/fighter_images/Timothy_Johnson/JOHNSON_TIM.png
Heavyweight,Justin Ledet,/fighter/justin-ledet,//media.ufc.tv/fighter_images//Justin_Ledet/1LEDET_JUSTIN.png
Heavyweight,Derrick Lewis,/fighter/derrick-Lewis,//media.ufc.tv/fighter_images/Derrick_Lewis/LEWIS_DERRICK.png
Heavyweight,Ruslan Magomedov,/fighter/ruslan-Magomedov,//media.ufc.tv/fighter_images/Ruslan_Magomedov/MAGOMEDOV_RUSLAN.png
Heavyweight,Don'Tale Mayes,/fighter/don-Tale-Mayes,//media.ufc.tv/fighter_images/Dontale_Mayes/MAYES_DONTALE.png
Heavyweight,Bojan Mihajlovic,/fighter/bojan-mihajlovic,//media.ufc.tv/fighter_images/Bojan_Mihajlovic/MIHAJLOVIC_BOJAN.png
Heavyweight,Adam Milstead,/fighter/adam-milstead,//media.ufc.tv/fighter_images/Adam_Milstead/MILSTEAD_ADAM.png
Heavyweight,Stipe Miocic,/fighter/stipe-Miocic,//media.ufc.tv/fighter_images/Stipe_Miocic/MIOCIC_STIPE_BELT_S_211.png
Heavyweight,Frank Mir,/fighter/frank-Mir,//media.ufc.tv/fighter_images//Frank_Mir/MIR_FRANK_AC.png
Heavyweight,James Mulheron,/fighter/james-Mulheron,//media.ufc.tv/fighter_images/James_Mulheron/MULHERON_JAMES.png
Heavyweight,Roy Nelson,/fighter/roy-Nelson,//media.ufc.tv/fighter_images/Roy_Nelson/NELSON_ROY.png
Heavyweight,Francis Ngannou,/fighter/francis-ngannou,//media.ufc.tv/fighter_images/Francis_Ngannou/NGANNOU_FRANCIS.png
Heavyweight,Aleksei Oleinik,/fighter/oleksiy-Oliynyk,//media.ufc.tv/fighter_images/Aleskei_Oleinik/OLEINIK_ALEKSEI.png
Heavyweight,Daniel Omielanczuk,/fighter/daniel-Omielanczuk,//media.ufc.tv/fighter_images/Daniel_Omielanczuk/OMIELANCZUK_DANIEL.png
Heavyweight,Alistair Overeem,/fighter/alistair-Overeem,//media.ufc.tv/fighter_images/Alistair_Overeem/OVEREEM_ALISTAIR.png
Heavyweight,Dmitry Poberezhets,/fighter/dmitry-Poberezhets,//media.ufc.tv/fighter_images//ComingSoon/comingsoon_headshot_odopod.png
Heavyweight,Greg Rebello,/fighter/greg-rebello,//media.ufc.tv/fighter_images/Greg_Rebello/REBELLO_GREG.png
Heavyweight,Ben Rothwell,/fighter/ben-Rothwell,//media.ufc.tv/fighter_images/Ben_Rothwell/ROTHWELL_BEN.png
Heavyweight,Chase Sherman,/fighter/chase-sherman,//media.ufc.tv/fighter_images/Chase_Sherman/SHERMAN_CHASE.png
Heavyweight,Everett Sims,/fighter/everett-Sims,//media.ufc.tv/fighter_images/Everett_Sims/SIMS_EVERETT.png
Heavyweight,Arjan Singh Bhullar,/fighter/arjan-Bhullar,//media.ufc.tv/fighter_images/Arjan_Bhullar/BHULLAR_ARJAN.png
Heavyweight,Dmitrii Smoliakov,/fighter/dmitry-smolyakov,//media.ufc.tv/fighter_images/Dimitry_Smolyavko/SMOLYAVKO_DIMITRY.png
Heavyweight,Dmitriy Sosnovskiy,/fighter/dmitriy-Sosnovskiy,//media.ufc.tv/fighter_images//ComingSoon/comingsoon_headshot_odopod.png
Heavyweight,Daniel Spitz,/fighter/daniel-spitz,//media.ufc.tv/fighter_images//Daniel_Spitz/1SPITZ_DANIEL.png
Heavyweight,Stefan Struve,/fighter/stefan-Struve,//media.ufc.tv/fighter_images//Stefan_Struve/STRUVE_STEFAN.png
Heavyweight,Tai Tuivasa,/fighter/tai-Tuivasa,//media.ufc.tv/fighter_images/Tai_Tuivasa/TUIVASA_TAI.png
Heavyweight,Marcin Tybura,/fighter/marcin-tybura,//media.ufc.tv/fighter_images/Marcin_Tybura/TYBURA_MARCIN.png
Heavyweight,Cain Velasquez,/fighter/cain-Velasquez,//media.ufc.tv/fighter_images//Cain_Velasquez/VELASQUEZ_CAIN.png
Heavyweight,Alexander Volkov,/fighter/alexander-volkov,//media.ufc.tv/fighter_images/Alexander_Volkov/VOLKOV_ALEXANDER.png
Heavyweight,Fabricio Werdum,/fighter/fabricio-Werdum,//media.ufc.tv/fighter_images/Fabricio_Werdum/WERDUM_FABRICIO.png
Heavyweight,Adam Wieczorek,/fighter/adam-Wieczorek,//media.ufc.tv/fighter_images/Adam_Wieczorek/WIECZOREK_ADAM.png
Heavyweight,Justin Willis,/fighter/justin-Willis,//media.ufc.tv/fighter_images/Justin_Willis/WILLIS_JUSTIN_NEW.png
Heavyweight,Hu Yaozong,/fighter/yaozong-Hu,//media.ufc.tv/fighter_images/Yaozong_Hu/HU_YAOZONG.png
